TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-25,2025-04-25,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5688.0,5701.35,5388.5,5497.45,5499.9,5682.3,,5499.0,,,12042,66153535.0,3074,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,780.0,782.0,748.75,775.6,775.6,774.85,,775.95,,,61796,47187164.0,2416,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,996.25,1004.95,969.15,989.35,989.35,1001.4,,989.2,,,130208,127793265.0,10227,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,39.87,39.87,37.5,37.95,37.95,39.43,,37.95,,,219216,8431494.0,491,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,59.0,59.4,55.45,56.46,56.43,58.95,,56.46,,,79052,4503979.0,585,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.56,4.56,4.42,4.55,4.55,4.48,,4.53,,,30179,136034.0,61,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.87,4.9,4.66,4.71,4.69,4.83,,4.71,,,11334,53711.0,78,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.69,11.69,10.86,11.38,11.38,11.68,,11.38,,,6767,75282.0,30,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,139.9,140.25,132.1,134.3,134.3,138.85,,134.53,,,144055,19555426.0,2310,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,390.6,390.6,365.2,365.2,365.2,372.0,,365.2,,,587,216506.0,6,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6266.0,6566.0,6112.0,6411.35,6404.0,6233.25,,6414.5,,,28589,182691073.0,4541,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.99,38.5,33.33,34.97,34.97,36.68,,34.97,,,69323,2463500.0,510,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,576.2,576.25,548.1,553.95,554.0,576.05,,553.6,,,3159,1766545.0,346,F1,1,,,,,,2025-04-25
2025-04-25,2025-04-25,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,22.04,22.04,20.31,20.55,20.55,21.83,,20.53,,,705349,14702424.0,3817,F1,1,,,,,,2025-04-25
