TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-08,2025-04-08,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5113.6,5124.95,4972.35,5066.75,5066.75,4969.1,,5064.4,,,9277,46760674.0,2633,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,805.0,807.05,770.2,778.75,778.75,794.75,,778.4,,,61113,48022425.0,2770,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,996.25,996.3,958.5,967.5,967.5,955.3,,967.35,,,54857,53244214.0,4086,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.8,37.8,36.2,36.6,36.6,35.97,,36.6,,,60983,2241206.0,284,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,52.39,52.39,51.0,51.74,51.74,50.21,,51.74,,,36419,1882096.0,296,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.1,4.1,4.1,4.1,4.1,4.02,,4.02,,,17500,71750.0,15,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.8,4.82,4.35,4.69,4.7,4.7,,4.69,,,17846,84027.0,96,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.0,11.47,10.7,10.7,10.7,10.98,,10.7,,,7520,84527.0,26,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,126.3,128.45,124.2,127.05,127.05,124.65,,126.94,,,52893,6680152.0,949,F1,1,,,,,,2025-04-08
2025-04-08,2025-04-08,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,370.0,370.0,346.55,355.0,355.0,361.0,,355.95,,,142,49429.0,9,F1,1,,,,,,2025-04-08
