TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-12,2025-06-12,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6084.75,6099.5,5975.0,6032.25,6024.0,6077.75,,6021.5,,,12544,75618863.0,3758,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,803.5,808.95,799.0,801.7,801.4,802.65,,802.25,,,21072,16914849.0,824,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1024.8,1031.45,1002.0,1006.9,1011.25,1015.8,,1007.1,,,47509,48271567.0,2578,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,37.59,37.81,36.55,36.74,36.74,37.28,,36.74,,,55340,2057805.0,274,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.85,55.85,55.01,55.22,55.22,55.77,,55.22,,,54351,3011530.0,417,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.14,4.14,4.1,4.14,4.14,4.06,,4.1,,,34203,141533.0,41,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.91,5.3,4.91,5.15,5.18,5.11,,5.15,,,12288,62732.0,104,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.48,10.5,10.14,10.33,10.43,10.43,,10.33,,,4033,41279.0,30,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,161.8,162.3,154.75,155.55,155.55,161.8,,155.48,,,153083,24152972.0,2258,F1,1,,,,,,2025-06-12
2025-06-12,2025-06-12,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,345.3,355.0,345.3,350.0,350.0,345.2,,351.1,,,383,133994.0,10,F1,1,,,,,,2025-06-12
