TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-22,2025-04-22,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5629.0,5705.0,5593.9,5680.3,5666.95,5627.7,,5682.5,,,9511,53854913.0,1707,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,796.5,818.0,791.45,795.5,795.5,799.7,,794.35,,,47755,38424062.0,1573,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1030.55,1041.55,1013.0,1015.9,1015.9,1033.7,,1015.9,,,83327,85405635.0,5987,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,40.68,41.45,39.2,39.59,39.59,40.18,,39.59,,,160797,6461400.0,520,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,59.65,61.0,58.5,59.07,59.07,59.58,,59.07,,,101421,6023388.0,639,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.4,4.4,4.36,4.37,4.37,4.32,,4.39,,,57480,252661.0,61,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.85,4.85,4.7,4.78,4.76,4.76,,4.78,,,38983,186152.0,83,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.6,11.6,10.34,11.25,11.25,10.95,,11.25,,,7629,84969.0,23,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,139.0,141.4,136.7,140.15,140.15,137.65,,140.1,,,80897,11322448.0,1608,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,383.0,383.0,376.0,382.4,382.4,383.0,,369.25,,,554,210490.0,13,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5952.15,6054.0,5860.7,6031.55,5990.0,5980.25,,6030.5,,,4113,24538002.0,1012,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.6,39.4,35.5,38.14,38.14,36.01,,38.14,,,107756,4088068.0,448,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,543.1,564.0,543.1,560.55,561.25,548.65,,560.7,,,18794,10476323.0,1117,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.0,21.25,19.67,20.82,20.82,19.92,,20.83,,,1066051,21934774.0,2656,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,9300.0,9420.0,9048.35,9100.15,9110.0,9315.05,,9104.5,,,10178,93781117.0,2190,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9270.55,9391.15,9230.0,9266.5,9246.8,9270.5,,9260.5,,,40774,379989706.0,6063,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,570.05,594.3,570.05,591.9,594.3,565.8,,591.6,,,50234,29442743.0,1722,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,342.05,415.0,342.05,404.7,404.7,360.9,,405.3,,,139901,55659771.0,4592,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1913.55,1956.75,1911.55,1927.05,1930.8,1914.55,,1925.2,,,3530,6832044.0,442,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3964.0,3964.0,3747.85,3747.85,3747.85,3772.85,,3800.9,,,5,19387.0,3,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4678.0,4750.0,4643.35,4655.45,4645.0,4657.35,,4659.0,,,1520,7132782.0,483,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1208.8,1232.3,1206.05,1226.3,1226.3,1204.15,,1226.9,,,16121,19690226.0,1149,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3150.0,3220.0,3127.1,3169.7,3169.7,3131.25,,3171.7,,,27047,86167232.0,2879,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,300.2,304.65,299.9,303.3,303.3,300.05,,303.35,,,1352806,410079374.0,15390,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,114.7,115.4,112.8,114.2,114.5,113.95,,114.26,,,39109,4479097.0,747,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,13.4,13.74,13.01,13.47,13.45,13.1,,13.47,,,19624,261556.0,71,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,21.28,21.28,21.28,21.28,21.28,22.39,,20.9,,,3386,72054.0,28,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,158.25,160.0,155.6,157.5,156.65,157.5,,157.0,,,17922,2827125.0,919,F1,1,,,,,,2025-04-22
2025-04-22,2025-04-22,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,2040.65,2090.9,2031.85,2040.55,2040.55,2035.3,,2042.3,,,30539,63005546.0,2020,F1,1,,,,,,2025-04-22
