TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-05-05,2025-05-05,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5549.95,5549.95,5418.0,5493.65,5497.5,5449.15,,5487.5,,,3051,16655231.0,806,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,762.2,802.45,762.2,792.55,792.55,774.1,,792.05,,,19565,15477252.0,1003,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,965.05,979.35,965.05,973.6,979.0,964.65,,973.6,,,62577,60912213.0,3578,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.37,36.94,36.3,36.72,36.72,36.28,,36.72,,,52139,1910259.0,199,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,56.67,57.99,55.9,57.13,57.13,55.38,,57.13,,,59678,3419940.0,374,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.0,5.0,4.82,4.98,4.9,4.91,,4.97,,,60131,299163.0,71,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.79,4.79,4.61,4.67,4.69,4.7,,4.67,,,14703,69505.0,82,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.63,11.63,10.6,10.88,10.88,11.53,,10.88,,,43049,463580.0,95,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,133.65,133.75,130.15,132.8,133.0,130.15,,132.72,,,38111,5021077.0,598,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,348.8,348.8,348.8,348.8,348.8,334.1,,360.0,,,3,1046.0,1,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7042.4,7042.4,6874.15,6906.45,6915.0,7042.75,,6906.5,,,3591,24894539.0,799,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,32.0,32.5,32.0,32.23,32.3,32.72,,32.23,,,16112,521281.0,166,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,537.0,549.9,530.55,546.7,548.5,537.75,,546.35,,,8969,4864816.0,476,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.58,19.82,19.39,19.7,19.7,19.72,,19.66,,,892569,17523493.0,4100,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,10177.65,10590.95,10057.6,10176.0,10176.0,10059.8,,10183.5,,,18635,192632611.0,5421,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8938.2,9032.0,8866.55,8932.5,8932.5,8862.25,,8932.0,,,44970,401738572.0,7088,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,543.45,557.35,543.25,553.5,557.0,548.8,,552.4,,,18632,10280413.0,1292,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,378.95,386.7,367.55,384.4,382.15,367.55,,385.0,,,18195,6935225.0,877,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1902.0,1915.9,1884.95,1891.55,1893.1,1899.35,,1890.6,,,3146,5968357.0,440,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,4099.5,4161.9,4040.0,4136.55,4134.05,4099.5,,4145.3,,,89,366458.0,38,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4295.15,4385.0,4272.5,4378.45,4382.35,4296.7,,4376.4,,,526,2274997.0,170,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1190.05,1207.95,1190.05,1206.15,1206.1,1197.1,,1206.2,,,4044,4866775.0,202,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3239.6,3252.8,3195.3,3224.0,3224.0,3202.3,,3231.8,,,27336,88183806.0,3050,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,313.25,316.9,313.25,315.45,315.45,311.25,,315.3,,,479571,151112097.0,6628,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,108.9,109.2,107.3,107.6,107.6,107.55,,107.61,,,41699,4499031.0,723,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,11.76,12.75,11.55,12.06,12.09,12.1,,12.06,,,45243,544969.0,160,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,17.56,18.0,17.47,17.47,17.47,18.38,,17.35,,,22704,397315.0,71,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,148.95,158.9,145.0,154.05,152.0,146.2,,153.03,,,20203,3091364.0,987,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1672.1,1716.95,1652.95,1683.6,1696.0,1667.95,,1682.0,,,23396,39319203.0,1710,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13900.0,14169.0,13750.05,13900.2,13900.0,13744.0,,13900.2,,,79,1100749.0,30,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,424.0,424.0,383.45,388.4,394.8,400.2,,388.4,,,550,218966.0,118,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,71.15,74.0,71.15,73.16,73.16,71.8,,73.21,,,6829,497149.0,250,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,335.9,366.0,335.9,361.55,365.7,333.1,,360.9,,,21289,7566422.0,1092,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,17.85,18.4,17.85,18.37,18.22,18.25,,18.19,,,18383,335039.0,163,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,158.65,165.4,158.65,164.95,164.95,158.9,,164.97,,,221873,36195067.0,3414,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,695.45,700.05,688.5,690.6,689.95,695.1,,690.85,,,43198,30006705.0,2882,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,357.05,366.85,354.25,366.2,366.2,355.25,,366.15,,,346112,125550590.0,7310,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1525.2,1549.3,1525.2,1543.1,1543.1,1525.7,,1542.9,,,23016,35419092.0,2470,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,699.1,700.0,690.0,699.45,700.0,717.0,,698.5,,,310,216301.0,27,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4799.95,4799.95,4594.4,4620.1,4639.0,4663.1,,4620.6,,,1389,6440444.0,385,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,622.15,636.6,618.15,635.1,635.8,621.9,,635.1,,,39813,25162206.0,1225,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,481.0,485.3,480.0,481.85,481.85,480.4,,481.85,,,18708,9013428.0,873,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,375.25,390.85,371.5,388.5,390.85,374.55,,388.2,,,2790,1069171.0,256,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,360.0,371.65,357.0,364.1,364.7,360.4,,364.45,,,12275,4462431.0,691,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,225.0,229.35,225.0,228.7,228.7,224.45,,228.72,,,172598,39252667.0,2256,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,390.5,414.05,390.5,410.4,410.4,384.8,,409.85,,,841490,342771125.0,12850,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,42.15,43.0,41.98,42.76,42.76,42.05,,42.77,,,285973,12143613.0,1254,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500108,INE153A01019,MTNL,A,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,41.29,44.27,41.01,42.31,42.31,41.13,,42.25,,,606909,25672030.0,3714,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,136.35,139.35,132.95,133.65,133.35,133.85,,133.35,,,195862,26582942.0,1671,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,621.65,637.0,621.65,625.5,625.5,617.55,,625.55,,,59296,37394579.0,1668,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,784.95,799.1,783.65,790.0,790.0,800.05,,790.0,,,771587,609358916.0,22047,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,113.85,115.4,113.25,114.65,114.65,113.25,,114.78,,,967923,110845274.0,5327,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,3341.25,3405.1,3305.95,3314.85,3314.85,3339.35,,3321.6,,,12260,41115182.0,1971,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,80.02,81.93,79.42,80.92,80.92,79.88,,80.87,,,468526,37783214.0,2581,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500117,INE500A01029,DCW,B,,,,,DCW LTD.,78.01,80.18,77.01,79.54,79.26,78.02,,79.57,,,40586,3208139.0,871,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,B,,,,,DHAMPUR SUGAR MILLS LTD.,129.5,133.4,129.0,131.7,131.9,129.5,,131.68,,,22467,2968188.0,522,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,361.0,366.55,351.5,358.0,358.0,361.05,,358.65,,,1226,436057.0,84,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS BECK INDIA LTD.,9605.0,9687.95,9500.0,9514.35,9560.0,9647.7,,9514.35,,,212,2020325.0,104,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500124,INE089A01031,DRREDDY,A,,,,,DR.REDDYS LABORATORIES LTD.,1175.05,1194.05,1154.8,1172.5,1172.5,1182.9,,1171.3,,,139361,163260359.0,5794,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500125,INE126A01031,EIDPARRY,A,,,,,E.I.D.-PARRY (INDIA) LTD.,810.15,837.15,810.15,829.0,830.45,828.2,,829.05,,,2760,2293932.0,327,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500126,INE199A01012,PGHL,A,,,,,PROCTER & GAMBLE HEALTH LIMITE,5146.6,5146.6,4982.5,5023.0,5035.0,5064.8,,5020.0,,,557,2797688.0,232,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500128,INE086A01029,ELECTCAST,A,,,,,ELECTROSTEEL CASTINGS LTD.,96.74,97.27,93.9,96.4,97.0,94.68,,96.45,,,221246,21076218.0,3004,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500133,INE284A01012,ESABINDIA,A,,,,,ESAB INDIA LTD.,4563.35,4712.3,4563.3,4700.85,4686.9,4569.0,,4687.8,,,214,999450.0,128,F1,1,,,,,,2025-05-05
2025-05-05,2025-05-05,CM,BSE,STK,500135,INE255A01020,EPL,A,,,,,EPL LIMITED,189.95,199.55,188.85,198.75,198.75,189.15,,197.84,,,22384,4387393.0,644,F1,1,,,,,,2025-05-05
