TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-02,2025-06-02,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5993.8,5993.8,5896.6,5974.4,5974.4,5969.2,,5974.5,,,4568,27184716.0,989,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,810.75,812.4,788.05,789.8,789.8,796.55,,789.9,,,21824,17412090.0,1241,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1037.65,1037.65,1015.1,1017.8,1018.8,1029.8,,1017.4,,,37112,37909066.0,2139,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,37.98,37.98,35.6,37.1,37.1,37.87,,37.1,,,191405,7028850.0,603,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.22,56.1,55.12,55.28,55.28,56.21,,55.28,,,60644,3361928.0,545,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.87,3.87,3.8,3.81,3.81,3.87,,3.76,,,38350,146809.0,74,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.7,5.7,5.11,5.42,5.44,5.42,,5.42,,,29356,157478.0,108,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.32,10.93,10.32,10.62,10.51,10.67,,10.62,,,7638,79985.0,22,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,155.4,155.6,151.0,151.6,151.0,154.4,,151.94,,,64718,9885773.0,780,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,373.0,375.0,373.0,375.0,375.0,372.1,,369.05,,,20,7480.0,2,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7156.0,7161.8,7052.3,7069.3,7090.0,7125.35,,7073.0,,,430,3053087.0,233,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.93,38.9,35.82,37.09,37.09,36.93,,37.09,,,259264,9804839.0,571,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,694.75,694.75,670.2,672.9,673.9,685.15,,672.65,,,3227,2175158.0,225,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,24.3,24.84,23.8,24.35,24.35,24.17,,24.34,,,1543416,37660252.0,6322,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,12701.25,12758.0,11580.0,11640.5,11635.75,12641.3,,11634.0,,,12072,144247841.0,3363,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9139.9,9163.95,9045.0,9131.95,9128.0,9174.75,,9118.5,,,15740,143453704.0,3868,F1,1,,,,,,2025-06-02
2025-06-02,2025-06-02,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,585.0,595.55,581.6,591.7,590.85,589.95,,592.35,,,7835,4614065.0,494,F1,1,,,,,,2025-06-02
