TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-24,2025-06-24,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5997.8,6065.0,5948.25,6003.0,5989.05,5920.05,,6003.5,,,4665,28068924.0,1485,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,786.3,792.15,783.0,787.4,785.15,786.25,,787.4,,,11186,8806772.0,725,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,979.6,982.8,969.0,971.4,971.4,974.5,,970.8,,,33353,32539557.0,2041,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,35.76,36.3,35.06,35.73,35.73,35.33,,35.73,,,56935,2038635.0,229,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.51,55.94,53.51,54.33,54.4,53.53,,54.33,,,40649,2222279.0,303,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.27,4.27,4.11,4.19,4.19,4.19,,4.18,,,44145,185784.0,61,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.17,5.17,4.36,4.79,4.77,4.99,,4.79,,,60031,280073.0,150,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.25,10.25,9.46,9.85,9.85,9.37,,9.85,,,2524,24970.0,25,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,149.0,151.85,148.25,148.85,148.25,147.35,,148.87,,,40380,6049039.0,735,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,355.0,355.0,355.0,355.0,355.0,350.0,,350.4,,,50,17750.0,1,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6951.0,7036.05,6894.6,6960.15,6960.0,6924.8,,6970.5,,,1230,8562646.0,277,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.55,39.95,36.55,39.25,39.5,36.44,,39.25,,,97975,3848630.0,419,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,669.05,703.2,669.05,677.45,679.35,676.05,,679.15,,,15761,10734868.0,1300,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,23.45,23.73,23.23,23.29,23.32,23.1,,23.3,,,440881,10350834.0,1601,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,14446.95,14588.0,13638.9,13714.7,13796.0,14348.7,,13718.0,,,12469,174911809.0,3817,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,920.0,935.95,914.45,916.05,916.05,915.5,,916.5,,,1078818,993452523.0,24807,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,591.25,604.5,589.0,595.0,595.0,590.25,,595.2,,,8519,5071289.0,516,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,569.8,583.05,568.0,570.75,570.75,567.5,,571.0,,,8961,5144111.0,412,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2375.4,2442.0,2375.4,2414.95,2414.95,2400.3,,2416.2,,,3438,8328844.0,596,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3903.55,3960.0,3864.1,3902.3,3888.6,3900.0,,3911.1,,,71,275528.0,16,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5049.95,5049.95,4935.0,4959.5,4962.1,4921.0,,4961.5,,,542,2686149.0,115,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1200.1,1207.8,1200.1,1201.9,1202.1,1197.65,,1201.7,,,4987,5999770.0,638,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4810.0,4819.95,4418.05,4449.6,4449.6,4786.9,,4443.4,,,78554,355466060.0,8576,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,426.0,426.65,415.0,418.55,418.55,420.9,,418.5,,,1233969,517251461.0,14642,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,111.0,113.8,111.0,111.8,112.0,110.45,,111.73,,,23985,2704839.0,453,F1,1,,,,,,2025-06-24
2025-06-24,2025-06-24,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,13.75,15.37,13.75,14.96,14.96,14.0,,14.96,,,97250,1423489.0,259,F1,1,,,,,,2025-06-24
