TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-16,2025-06-16,CM,BSE,STK,130343,INE955D01029,GENUSPOWER#,A,,,,,Genus Power Infrastructures Lt,374.15,374.15,371.95,370.9,371.95,370.3,,,,,24,8953.0,2,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5996.5,6044.0,5943.35,6011.45,6009.0,5996.85,,6014.0,,,3040,18247692.0,937,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,789.95,796.3,772.0,774.75,776.55,789.95,,775.25,,,12897,10071758.0,634,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1001.95,1005.95,986.75,1003.6,1003.2,1002.65,,1003.6,,,21333,21260160.0,1386,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.45,37.5,35.71,36.91,37.3,36.36,,36.91,,,90548,3306079.0,435,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,54.03,55.15,54.01,54.95,55.0,54.71,,54.95,,,26773,1461116.0,282,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.22,4.3,4.17,4.23,4.23,4.22,,4.22,,,36997,158509.0,88,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.86,5.18,4.86,4.96,4.95,5.12,,4.96,,,11582,57144.0,99,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.28,10.28,9.58,10.13,10.13,10.07,,10.13,,,24583,243158.0,58,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,152.9,155.6,149.65,154.4,154.4,152.85,,154.36,,,101941,15553397.0,1634,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,351.75,351.75,338.0,346.25,346.65,351.75,,337.2,,,454,155157.0,21,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7014.2,7398.15,6987.55,7260.75,7272.95,7014.2,,7253.5,,,6237,45375341.0,1635,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,39.27,40.25,36.2,39.32,39.32,38.33,,39.32,,,69116,2656582.0,419,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,659.35,660.9,641.95,653.35,654.25,656.4,,653.45,,,4408,2874710.0,335,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,24.87,25.04,23.7,24.39,24.39,24.87,,24.37,,,719740,17472074.0,2946,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,13439.3,14141.3,13272.05,13962.45,13962.45,13342.35,,13961.0,,,14546,199121636.0,4773,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,954.5,957.3,925.05,937.75,937.75,9334.15,,938.0,,,544250,510210793.0,20577,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,595.35,612.75,595.35,609.4,608.3,610.35,,609.05,,,24909,15021099.0,1457,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,600.8,611.2,581.1,609.1,609.1,606.95,,609.35,,,65497,39086262.0,2500,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2449.8,2518.35,2407.85,2499.6,2500.0,2449.8,,2502.0,,,10902,27141364.0,1334,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3919.5,3919.5,3919.5,3919.5,3919.5,3900.5,,3901.5,,,2,7839.0,1,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5029.95,5096.0,4920.0,5076.55,5064.0,4996.6,,5079.5,,,767,3850335.0,228,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1207.95,1220.9,1201.6,1216.95,1218.45,1214.6,,1216.8,,,5533,6689889.0,614,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4304.05,4390.0,4217.2,4377.8,4377.8,4303.8,,4379.9,,,32981,142257390.0,4515,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,395.7,404.4,394.3,403.75,403.75,394.3,,403.85,,,2545868,1017602968.0,32071,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,114.2,116.25,112.55,113.9,114.1,115.45,,114.13,,,85975,9799192.0,1206,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,14.99,16.4,14.99,15.57,15.57,15.05,,15.57,,,138999,2164686.0,371,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,13.89,14.28,13.89,14.24,14.24,14.17,,14.06,,,347,4933.0,4,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,176.2,184.9,176.05,183.3,183.3,179.2,,182.53,,,12033,2172859.0,332,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1649.0,1678.85,1612.7,1675.3,1673.5,1644.55,,1675.2,,,27173,44887143.0,2223,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13925.0,14058.95,13740.9,14000.0,14000.0,13850.95,,14000.0,,,47,655178.0,28,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,396.05,396.05,382.5,387.4,384.5,396.05,,387.4,,,3184,1228137.0,85,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,94.21,95.58,91.88,93.82,94.26,95.21,,93.9,,,37492,3501504.0,937,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,382.65,385.0,373.5,383.95,382.95,380.8,,383.4,,,995,377007.0,117,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,18.74,20.79,18.74,20.68,20.69,19.94,,20.47,,,14234,287239.0,265,F1,1,,,,,,2025-06-16
2025-06-16,2025-06-16,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,163.55,168.5,162.6,167.95,167.4,164.5,,167.86,,,359081,59548270.0,3421,F1,1,,,,,,2025-06-16
